"param_index","iterations","depth","l2_leaf_reg","bagging_temperature","learning_rate"
1433,2649,9,0.250802039725454,0.642467360596654,0.00347433236742786
1434,1584,7,7.1752638759791,0.585975702612237,0.414505204380391
1435,739,7,0.383653338365897,0.60561673244074,0.00208487089008802
1436,1231,10,1.63822071062892,0.955985569614725,0.00124612112976169
1437,1150,7,5.31867093350031,0.613411402355537,0.229639507324673
1438,396,6,2.12248866895536,2.071427077244,0.0739891090725849
1439,1308,9,0.998965246199429,0.0991599105437215,0.00621167880382739
1440,164,6,3.80255422540714,0.373477686851353,0.0237972179398382
1441,823,10,1.8617204648775,1.40183111403483,0.465542386450298
1442,319,9,0.644443043177241,2.29760112286324,0.0313729659320349
1443,316,6,0.00110094719695394,0.535737066646922,0.0303798859044683
1444,5629,7,0.706321766740869,0.493709433089259,0.0980908340200474
1445,1587,6,1.35812838784434,0.123523387181001,0.199944079056691
1446,5080,8,0.163331162484838,0.253207085476778,0.00174111235968077
1447,227,10,0.00241283470396705,0.989540476410827,0.0269280687927069
1448,761,10,6.53722240814934,0.24994021255198,0.00369653742604861
1449,150,7,6.45811812770395,0.601309027279986,0.00292281227277186
1450,9664,6,0.810681247663119,0.465860932456555,0.526222703251092
1451,2900,6,1.22246087073595,0.264923239119797,0.412389885721383
1452,9136,6,0.0463367262504485,1.24469591563108,0.0019958947853365
1453,144,8,1.92797124972786,1.27304040541995,0.00961095329124585
1454,8196,7,4.71247488256933,1.86575229270715,1.65177400552553
1455,5805,6,3.39134156343041,1.55643745091523,0.0148484024151929
1456,5787,9,7.75884984241287,0.807659933266959,0.010825248834528
1457,2020,6,0.0584440914489951,2.30026839823698,0.0201169344438417
1458,6894,9,0.170093539435339,0.376153713032452,0.00254748974241404
1459,2469,9,4.67673692742158,0.942843598033499,0.00831892582137794
1460,617,10,0.0250459047212863,1.03893442741719,0.311504663213401
1461,2776,8,4.87541764569493,0.598868627736132,0.137683065106925
1462,2864,10,5.14710932806532,1.75161826867268,0.591405386098908
1463,814,7,7.7818817529351,2.50452632269441,0.243912890097545
1464,146,6,7.00332694076254,1.69654659237835,0.0220356518155434
1465,4569,6,1.93016260116739,1.74044859564892,0.0151330164383964
1466,152,8,1.05443052267532,1.99113678093576,0.0316988312420559
1467,7581,6,2.01909302528381,2.04668205553891,0.174434726319385
1468,615,10,8.8137054725978,1.33660531799963,0.122040262790576
1469,579,8,0.747151636721882,1.49726961579189,0.799583004549123
1470,208,6,0.781003509784816,0.406876193455935,0.00603000729422613
1471,1644,7,7.29539061915971,0.359300527497913,0.00214886540347898
1472,196,10,8.6907516810057,0.993770130126794,0.00836086808878885
1473,2300,7,0.140482678308351,0.517656939319968,0.00550705145136418
1474,4806,9,0.36618400484611,0.193420127472171,0.225025918088407
1475,2700,7,2.68799980168205,2.51894852969804,0.00254092542659061
1476,490,7,0.884121354189235,1.63108739643301,0.028614267513063
1477,780,8,8.52393706425155,1.26861560531637,0.00880370176077388
1478,209,6,0.0432248030226103,0.196195088215656,0.0199215937455797
1479,115,8,4.23750788869537,0.326374475816403,0.622391944346316
1480,233,8,7.43819075299866,2.64263032291613,0.250472424452824
1481,4118,6,0.0162097442227889,0.166508808934181,0.00648525925791524
1482,1561,9,2.86415125565205,1.42967157867684,0.00748086199126832
1483,262,10,0.57240889964719,0.219186481639106,0.0187606048450824
1484,638,9,0.0192506047051323,0.0250277042911694,0.00593999308277936
1485,5732,8,8.06423443305617,0.910969352425209,0.0022733497104085
1486,3176,6,0.800106286447339,0.40374925821276,0.140191684028028
1487,1401,8,0.0196601220118045,3.57945140951579,0.00174847088201151
1488,141,10,0.0325896813915157,1.40111601392244,0.133065230730669
1489,855,8,6.92700215878556,1.43970121826804,0.00257721670227705
1490,1493,7,0.334439848519837,0.0932501224984676,1.47095344220113
1491,422,10,0.99712668394487,2.13202675028983,0.0495566837457835
1492,5459,6,4.09173336122633,1.17734627343679,0.126699794302579
1493,545,7,0.478633994816365,1.0990876099995,1.59987386554405
1494,4657,10,0.222786985509772,1.476501891924,0.0743000974230779
1495,2295,7,0.546165136219713,1.40803645723371,0.00351733199886205
1496,982,6,6.29932268717668,1.272685861201,0.519546576800625
1497,171,6,3.22147124154148,1.61546117556131,0.0533891175157164
1498,1863,10,0.602484696328256,0.830422351772159,0.00103305402276483
1499,6889,6,7.69114437278097,2.22863229919218,0.0328675833507623
1500,188,10,8.70720935194072,1.48931180236665,0.183931069778335
1501,3315,10,1.66432374067251,1.39839650530814,0.251295253069106
1502,170,6,0.0545128585099696,0.44842489719843,0.939273705375847
1503,2987,7,1.88679251602781,2.3774021378646,0.433517911525647
1504,1647,6,2.98660033383888,0.195617799924019,0.00501623946367159
1505,157,7,2.13457212279911,0.617168866962498,0.061227348675827
1506,400,10,5.91335766181502,0.277825167542498,0.837142449063668
1507,732,7,0.000210114171325054,1.56706905770933,0.00151960911278761
1508,973,10,0.65788588040763,1.29331392436841,0.709510454795268
1509,900,8,0.00344784615997145,2.09338413757323,0.137964062570546
1510,459,7,6.67683888050269,0.42083603070215,0.155643793267104
1511,156,8,0.66172589471211,0.610854215122843,0.168791771912666
1512,7010,6,0.0102603818779747,1.84977210821531,0.0248315263923927
1513,1623,9,8.93363101612133,1.2361897000081,1.72242150868755
1514,276,6,0.636425835017738,1.83403147461084,0.0037661473216899
1515,175,8,2.43119307412975,1.91071590829234,0.00123043920198965
1516,653,7,6.7319020048148,1.09448546960095,0.104000774445973
1517,6389,8,8.64507293354239,0.223937797086778,0.157509144159674
1518,4494,7,6.33922495034591,0.805412319273309,0.11858442237765
1519,191,9,0.0376540405114135,0.19407529082237,0.25279028957562
1520,185,10,8.10399206084524,1.25734543663904,1.71647787732959
1521,1347,10,7.49086909669661,0.214140614925448,0.00100765557580991
1522,1401,6,2.09077022913314,1.78311529304683,1.35760633669918
1523,450,10,5.14573766813341,1.74151295830263,0.159354551784334
1524,1577,6,2.07789520594319,0.61651627636628,0.234000757002189
1525,3892,7,1.37263493013878,0.108115528188845,0.0013269353928067
1526,2390,9,0.0417175791258993,0.345433519769133,0.00535608528333661
1527,137,6,1.96272359014769,1.56997695794495,0.0462502925039713
1528,4195,9,1.43927703360017,1.59629475756138,0.304436374601713
1529,2937,10,1.2229514953627,1.11467755714062,0.764376566940873
1530,4001,7,0.445597839542844,0.716201788188477,0.113670924741571
1531,388,7,0.912605830843988,2.6197797934314,0.743757520555757
1532,1182,9,0.919092480344265,1.22319902665495,0.850590673023146
1533,1223,10,4.03635406823401,0.39172225411869,0.0199274448709225
1534,5431,6,3.55314449040898,2.85903507578935,0.20815158409491
1535,864,9,8.63313921962204,2.03688506695963,0.0118414183230237
1536,2151,9,1.2698945203048,0.196592991552356,0.00214769158227769
1537,262,6,0.0824137613202441,0.565844407823332,0.0688087835542224
1538,2255,6,7.0280994053377,1.79418773969168,1.33765254309119
1539,1912,7,2.73112944307534,0.414363235392475,1.98107480771511
1540,323,6,8.21068964267601,1.19590905176438,0.460955867109404
1541,8939,10,3.90588401350769,0.360994981471212,0.223202058728726
1542,6995,8,0.064930002239331,1.49568944603167,0.00211414704319603
1543,3907,8,7.37265095022571,1.62709217276245,0.00250482491020034
1544,141,9,4.78066831182675,0.0383952486870503,0.141175577872736
1545,8747,6,8.91720612208622,0.386701658380705,0.908596430387951
1546,1789,7,1.94785204422605,0.381532480866416,0.0255338344961866
1547,1316,9,3.88015109181976,0.656630261586584,0.211588506984468
1548,343,9,3.74375146414696,0.384316265177632,0.457084148367462
1549,5763,9,4.36324960459192,0.80654589280637,0.0119136685138008
1550,6248,7,1.09726279672243,0.278365631962378,0.0249451461278332
1551,592,6,1.21354311372777,0.868830273827619,0.00109757109530175
1552,781,10,0.149363244215882,1.41122775334081,0.0076517811568334
1553,2161,8,0.00387110260868086,0.794831115770262,0.345882201455842
1554,5931,10,3.48348749014912,1.6386839743307,0.0861243061736665
1555,3412,9,4.96765949764583,1.33539184714181,0.00938018972627389
1556,4752,7,0.139935552867023,2.38657875965226,0.0431865021884275
1557,622,6,8.55386542459371,0.894093324305126,0.0659013055127909
1558,6149,6,0.366239159821182,3.45637429931013,0.0914451544159517
1559,2383,9,4.41566356924862,1.74061025349859,0.00395416619392771
1560,295,6,4.54092844805326,1.34906952058358,0.00339622844465513
1561,210,7,6.82487582359622,1.00865030228571,0.0011928256206334
1562,218,6,1.0442038561093,1.7247510308896,0.00639630312659885
1563,6357,6,8.8214173473261,0.822621149105227,0.0741876865320842
1564,104,10,0.00356936664808786,1.0489886438028,0.014251928119627
1565,194,8,0.0578409214261698,2.49470573963933,0.0280220339688365
1566,107,7,1.00836842500651,0.881236360728289,0.0130604828564119
1567,708,6,7.7235238162769,0.618394192392098,1.06246666098569
1568,237,7,0.629092542074834,1.62423148119905,0.036884235339625
1569,3566,9,1.09319714355487,0.96599063811038,0.0472914832415523
1570,613,10,0.000794011054174158,0.757754780029844,0.783552042932372
1571,116,8,0.461685050046206,0.357077818621082,0.0850961472459988
1572,300,6,1.72647578872055,2.36145567855547,0.00116808715561613
1573,1580,8,0.00118278280305076,0.835776593854609,0.0219583636316179
1574,373,10,0.236336596982069,0.214392753807189,0.00104418850154025
1575,140,7,0.0114415704078476,0.755164729474882,0.00278876599566226
1576,299,7,1.30312219684478,1.28261554275798,0.0618069372206766
1577,903,7,8.02594542364119,1.05389062766671,0.0753312568100425
1578,9025,10,3.00805314923592,0.0470157231177493,1.04472052422104
1579,757,6,2.06170992401061,0.872577052119237,0.00107492380889763
1580,8644,7,3.09296678793863,1.82739292971926,0.232677953997168
1581,6955,10,0.364262133888908,0.0145934211106908,0.00220454568216299
1582,4328,6,0.37901743755708,0.218036779217818,0.00722672504165016
1583,330,7,1.86380399241542,1.17686995951073,0.00714602034245525
1584,4545,8,0.00768890963240827,0.859684779053605,0.00471236218916154
1585,106,10,0.10768608925415,1.85600228561873,1.40662057399562
1586,6948,6,2.46651665153852,2.09577562949464,1.45482421895918
1587,7217,6,4.30223168874088,2.41609322280447,0.0517719777245251
1588,5551,8,0.0423823659016984,0.759200111999421,0.00599188928260624
1589,858,6,0.398811982475941,0.844000967376986,0.900279309214636
1590,3688,7,0.153402930202207,0.266248534315876,0.00238821874871236
1591,130,6,0.20313461502094,1.28031464719784,1.7597601499666
1592,1549,9,0.00442002112250656,2.5512446067267,0.000985553573000581
1593,811,10,0.109707308618925,1.29915854838468,0.0785213466821427
1594,388,6,0.00017932706814982,0.372114586579618,0.0114692085143217
1595,597,9,1.51604132244663,0.960419479444525,0.463938120687607
1596,7306,6,2.90958653745042,0.192371222351452,1.98649047830447
1597,658,7,0.0527460762819001,0.599435037693541,0.00366922806284288
1598,145,8,7.32499226525883,0.956838017162856,0.00571021721639906
1599,3065,6,3.24249303878994,1.7318667338056,0.00372313830331051
1600,144,10,1.71970956912363,0.0546511794026564,0.00613090512202508
1601,4285,6,0.0327365640559008,1.20689903263071,0.0408873345490774
1602,4977,9,0.751005565571023,0.534752136828901,0.00493509074862252
1603,9191,10,0.138640039101974,2.10859896935214,0.00201580264269873
1604,254,9,1.62782962846097,0.249079888872494,0.0058540301319889
1605,5824,8,8.2252716677747,1.42780985466359,0.146831282682218
1606,3654,8,7.41371442766317,0.629287053552627,0.526153619999433
1607,1836,9,4.61338266359339,2.43757108929694,0.0019998611230893
1608,1454,8,0.912377560633829,2.2062328861315,0.0338396803974167
1609,7863,7,1.89566931501877,0.0693916653100568,0.0140173424524807
1610,2179,10,0.0731341923849475,2.51450313058212,0.675118168224505
1611,3586,8,0.102791881553337,3.31051913291485,1.09596869187175
1612,286,8,5.18182937928673,0.451075935834128,0.631451681860558
1613,6888,9,0.462219518344799,0.368498886422529,0.0306503990790535
1614,1312,7,2.1075963773975,0.379996715392022,1.13466116312201
1615,156,10,0.452963833908194,1.31969823147286,0.275784682733398
1616,687,10,0.234367617383471,0.209333756038359,0.00193495834899061
1617,8631,9,2.4367740572067,0.422546267901157,0.00859066387958085
1618,4446,6,6.79857891975883,1.97574117602403,0.0447624312039826
1619,7506,6,0.0342435424724258,0.730444720424575,0.00188969607526227
1620,8588,6,3.78887064366298,2.41714435028944,0.0391534821292568
1621,113,6,0.358333725809074,0.367600296574093,0.00810605133290466
1622,531,6,1.62758990249718,0.774799661017433,0.168150900213077
1623,2143,8,0.239072211474831,1.10499790994189,0.00990799989174505
1624,1325,8,2.37600952557852,1.79108767407017,1.11548759830909
1625,820,10,1.11247030572729,1.57020613965414,0.0979299913967171
1626,463,8,7.76349769297392,0.566111807421714,0.00315879418655984
1627,1456,10,2.48413367439973,0.116187415885662,0.051495432883682
1628,314,8,1.77002839718347,0.694124465382346,0.429137546071752
1629,397,8,0.231411869940936,1.299403901978,1.11249421941307
1630,517,6,6.69424877596204,0.177608074238753,0.0268391524853134
1631,3903,8,3.06009299590122,1.49246801503386,1.09246721130523
1632,980,10,1.14645029150683,1.54072072531829,0.117882229964746
1633,9505,7,2.37763143089282,0.496925589674683,0.0903896566040572
1634,436,10,4.62830217389721,2.90599700181605,0.0100757932792348
1635,1187,10,0.249149460194888,1.07901246357949,0.0245994260359503
1636,4769,7,2.34742930647636,0.97024164485764,0.0011098162929909
1637,8609,7,1.30449319365945,0.498001571115577,1.47694385549901
1638,262,6,0.210689193989058,0.284920349700546,0.00428184861979806
1639,134,8,4.61635921685598,0.300243141922334,0.00572098615765128
1640,918,8,0.133179923456501,2.32473215125386,0.926356657549554
1641,2595,6,0.0202125994350282,0.276610757832917,0.2027674471257
1642,5261,8,1.24661218883814,2.2873642568729,0.00101095929368433
1643,784,6,3.81002408230838,1.60760132294555,0.0841817593680405
1644,902,10,0.00515795958979262,3.08633173409242,0.0030832876758754
1645,5199,7,5.59830126399766,0.00728505416598794,0.293012026664255
1646,7866,6,0.0918827978699697,2.50540242330144,0.0707779975173483
1647,212,10,1.52868215107808,0.375930705931886,0.00218670773671549
1648,1386,6,1.9263883773632,1.82110892633428,0.0124139805001514
1649,1215,9,1.26117850834635,3.44039702397595,0.65050729857686
1650,2100,10,4.42487290705479,0.0885235317763103,1.43399162728279
1651,235,9,0.153479819107573,0.0385530710653445,0.039625721468798
1652,264,10,7.48443950269945,0.868846946544695,0.0532019448004199
1653,316,7,6.03604693757937,0.310276671913338,0.00404535470824429
1654,2977,7,5.33889109012732,0.781755032283557,0.0961753529050317
1655,205,9,4.31665691335342,1.82642088815815,0.00517753614193291
1656,265,9,7.1301503910667,0.993781477506043,0.331191287180524
1657,2034,6,1.97761049267611,0.342685649127881,0.00301673738391272
1658,518,9,3.49485685013767,0.37683472347655,0.265515238524834
1659,4666,8,0.412696809222362,0.571782850354683,0.00595659591919722
1660,5474,10,2.15186587442159,0.062322016013838,0.253464834005771
1661,213,6,2.66596316197335,1.2990665811735,0.609711696901024
1662,133,10,8.15675864687042,0.222985088302777,0.107238699882371
1663,1683,8,0.591528218714546,2.42696864059761,0.389195255747315
1664,4565,9,1.08397908172177,0.293470717489562,0.50000169867022
1665,249,9,7.36556798947116,0.195612391517128,0.00306108751882619
1666,2015,6,0.425025407814433,2.467525305858,0.582374301890224
1667,116,7,4.97556699249582,0.122370087103374,0.00256577462606642
1668,201,8,3.38242917154625,0.479369346734835,0.00155993417136459
1669,115,10,5.36219564735822,1.57165013565043,0.152813304834712
1670,112,7,4.72779385417488,0.404479750844442,0.0171247156234042
1671,1228,8,5.66663032531933,1.27036110324599,0.00318477489896503
1672,125,9,0.0247839042304674,0.480662082054517,0.02567600643394
1673,2878,7,1.14019116674181,1.29208361973783,0.0185218079897107
1674,180,10,1.00215020566042,0.380825153794655,0.0136603862143196
1675,2388,6,0.298212264268912,0.203162017177507,1.0421833501229
1676,7624,7,7.45231368941003,1.27250197101929,0.904501081230813
1677,311,7,0.373833556243358,1.00679345821549,0.0154168924870935
1678,252,7,2.17469454867582,0.886285346204322,0.0372242407892473
1679,103,9,6.54501570552494,0.3556984483443,0.00325587969372686
1680,222,6,3.78121343882707,1.417812932245,0.0223675233828825
1681,679,7,0.0649942298665629,1.46307389609922,1.85677156785591
1682,3946,7,7.29065670102759,1.68077922577533,0.56562246762065
1683,140,7,0.341514671741541,1.48699149701672,0.00757074178435429
1684,278,10,4.44563800445603,0.395800576410629,0.0588716236044524
1685,952,10,0.455341183161551,0.990456171860304,0.220130077603757
1686,143,10,2.21563325290256,2.6361963296945,0.0168222896277978
1687,5291,6,5.90830785921539,2.05970187131223,0.0130465655650613
1688,414,8,0.129676471071691,0.784198062813369,0.0519802766050024
1689,1317,7,6.41810310621653,2.3190807142985,0.00330497637745735
1690,4738,10,3.52247664594284,1.42902855766233,0.00128417809566791
1691,1373,7,0.783019910711149,1.18597725706784,0.00604612211296064
1692,152,8,6.23081595145693,0.171298298890486,0.00102783649954269
1693,145,9,0.148784922797436,2.79561339972208,0.0909925509169629
1694,693,10,0.531609252253905,1.41705701887347,0.00348907881310905
1695,370,10,2.90094611315157,0.697325415417181,0.420993199962643
1696,7678,8,1.76151208132315,2.89962224803484,1.12387001762003
1697,3165,7,0.441900342717289,0.682749639572989,0.016500663905708
1698,9614,8,8.11370296593523,0.847117871238745,0.343598254620695
1699,5059,6,0.507783764659455,0.885933890553282,0.0495986024939463
1700,2952,10,0.49557038858836,1.63054537989813,0.346059618069941
1701,7978,6,0.181572638114951,0.730522795679191,0.00699013139871322
1702,978,10,3.9316142987362,3.18375367945284,0.193959562333484
1703,8324,10,5.54473503942335,0.763111835069756,0.560158579004346
1704,4094,8,0.09296826994237,2.21038949451348,0.0196777103313851
1705,743,7,0.611723054109291,0.51070179717572,0.381259696823463
1706,288,7,5.92285052970447,3.40037771858228,0.0290369082359275
1707,283,9,0.0883214191124952,1.67171241784425,0.147137328971225
1708,648,8,2.93568189787722,0.466966641986857,0.0103046991820088
1709,1108,10,4.90009692840075,0.274417046877885,0.030814226820391
1710,8986,10,1.16254480415641,1.59014926886292,0.563655108770221
1711,1557,8,4.40914326970643,0.482808388888474,0.00217770575154575
1712,589,8,5.72388291191353,1.49455554743994,0.186269057155995
1713,8646,9,0.00334803174568681,0.298344445766862,1.27774913855864
1714,186,10,1.0885855631708,1.10982524517876,0.17954036854094
1715,511,7,1.83366845697362,2.59730718039105,0.722379293306213
1716,865,10,5.71582147148114,1.20673334836966,0.283255229787928
1717,7209,10,0.115952633004625,3.88061373737064,0.0491426290110464
1718,2502,9,2.21374022067459,0.65967679922819,0.00293516042655889
1719,1653,8,5.21630928387629,0.878633027329973,0.00105463398364462
1720,2129,9,0.00551577106006119,0.0870702558396772,0.0145308867292729
1721,7054,8,1.76819030491133,0.0198550614598003,0.10813472804528
1722,143,6,0.00178234270940074,1.49601278178035,0.15848286664493
1723,2169,7,1.19059607258095,1.02552070389809,0.00900455472027317
1724,6643,8,1.2385370969722,1.83186913137994,0.00216697431943183
1725,239,9,0.0246431355246428,0.80453233200896,0.0125257506162019
1726,848,7,8.85102766596481,1.05036505940846,0.0668926836842487
1727,1206,7,0.314349062355865,2.86065574623841,0.00628760394597606
1728,741,6,3.84230716562101,1.46247244725037,0.136577086135773
1729,487,6,8.76278342573598,0.36139533953709,0.735623458779942
1730,132,6,6.29684813979789,1.82530055609018,0.00915611229247251
1731,4657,10,2.58059566391249,0.27330751880087,0.118634958972882
1732,2813,7,1.29339399424717,2.20167249856832,0.00270534275403109
1733,9998,9,3.38397883062986,3.44196518674856,0.0699134430513504
1734,5845,9,5.47246272627384,0.783769013778254,0.813626713810299
1735,9441,8,5.42672757463851,0.955423136014172,0.00164164117146196
1736,518,6,0.105673445496442,1.80482137068721,0.850074553818522
1737,124,10,1.59867203735195,0.0992392149254907,0.0010460690526849
1738,9636,6,2.78939208302293,3.25938445947142,0.600046803726742
1739,745,7,2.68576805034149,1.90434596299919,0.0105067308396391
1740,3331,9,3.9226486540616,0.614986240042253,0.00938516830337278
1741,980,9,0.0802512363467053,0.818167673703356,0.00286055481550691
1742,179,8,6.5913490521582,1.32810836734365,0.333057308866425
1743,1909,10,0.330150797513374,0.508626126597664,0.0779812871559082
1744,185,6,3.84988916893287,0.630290106738685,0.471543950923333
1745,2287,10,2.76611543351681,3.56696546077634,0.002339451760495
1746,2430,8,5.95973225220155,0.65864197418464,0.158131845350821
1747,4686,6,6.66731502174179,0.340558579090528,0.00335318212221312
1748,518,10,8.42845492029285,1.69763091356686,0.00264024952598146
1749,596,7,6.13265870656785,1.72677971805175,0.0101339672053686
1750,220,8,1.98277278909051,1.58854339759702,0.409295344637465
1751,572,7,0.0622537228183818,0.827065697281672,0.366401528871341
1752,196,9,0.853780950058512,0.920149631127002,0.350841054299307
1753,465,8,2.25669933302579,0.999442328212689,0.00361712795089318
1754,8545,6,1.52347497920835,0.462004911799147,0.0430471118829869
1755,5093,8,0.117009220501261,1.84791602214844,0.750502564240953
1756,4506,8,1.48677731822318,1.86255446756965,0.00285402483230695
1757,295,8,0.171683374821675,0.806171016917269,0.0362934806998378
1758,8989,7,0.00944389072821749,1.20918334459338,0.00103391497764314
1759,430,8,5.82396974364607,1.20137557045105,0.257209727853435
1760,660,8,5.4330654537762,0.269888840741358,0.0113880318936562
1761,2029,6,4.30113330514445,1.05530861022499,0.35780556320599
1762,375,8,8.90591520188952,0.0941959018512171,0.00327670656323586
1763,3471,10,1.83092505007765,0.691836941217058,0.0518178591869837
1764,563,6,2.63467399726213,0.976862697024254,0.137678800023649
1765,434,9,1.23450473485898,0.980187411012411,0.0159179488628219
1766,1759,8,5.24324929772796,0.9958214259199,0.0136705554809549
1767,7820,9,1.44963428228005,1.40402658793418,0.00205904644905957
1768,168,7,0.706977010153644,1.38498102350402,0.199034662530525
1769,1207,8,0.11455698188876,1.59420772458125,0.144620853508716
1770,710,10,1.17903480009149,2.69369782906301,0.0454521535127968
1771,302,6,5.94735685654021,0.898021141090189,0.00575208123271767
1772,3037,7,1.55955026738322,1.18915703530937,0.0244492070604368
1773,2885,7,5.16359736146672,0.837779060202886,0.0312808336857179
1774,6696,8,6.97997822689087,0.0976140938343183,0.00339471238273634
1775,438,7,0.645324425846944,0.83955953645024,0.0481561666503723
1776,606,9,2.48976582409245,1.49122954442896,0.335895664396402
1777,3499,6,6.61749434319215,0.453224885471509,0.0281164192048454
1778,421,10,0.492094610679271,1.12627411077454,0.18901633824947
1779,3669,7,1.96472738637715,2.12173576210448,0.0859331210150661
1780,6296,8,5.58341985268887,2.09187079078607,0.0602289398723821
1781,6079,9,5.66679817331703,1.00721625052072,0.0813035284858982
1782,2461,10,0.0485835880474811,0.640221735885068,0.090882336473989
1783,913,8,1.33912533428437,2.76473020039352,0.160068859881791
1784,285,6,7.59261128056116,1.32893696777187,0.093091589216138
1785,9858,8,5.12621235532404,1.47281174387159,0.509363849098363
1786,6175,7,7.3470101498171,1.51700888744047,0.0537858124098022
1787,153,8,0.004413341311925,3.03226967325217,0.00159961662035457
1788,1181,7,1.26889688078134,0.868758309320478,0.0013586053820584
1789,202,7,0.52517865594332,1.11760460248987,0.00156667216138058
1790,4696,10,1.84332671270284,2.41350033936094,0.429665171396654
1791,375,9,0.606476740870696,1.0007819496018,0.294217831866826
1792,171,6,5.91891402153509,1.00907894302496,0.143562922395334
1793,131,7,2.7130219656586,1.79098043077994,0.724000667474269
1794,441,7,8.84877357489545,0.618315918515511,0.0341046090212007
1795,5916,10,6.99241738562839,0.0198615369408265,0.188768208799754
1796,1075,10,7.24545691085779,0.18867886814264,1.64375404814875
1797,2772,6,0.491444025370077,0.764479497460142,0.0370265261854077
1798,254,6,1.73668734286858,1.71526638183095,0.00784647083518268
1799,2358,9,0.0360028988433017,1.02860671629788,0.029074648694691
1800,170,7,8.2342810623209,1.68941681353855,0.615532946133202
1801,894,7,0.0395803466695067,1.43847490192105,0.00328342344332065
1802,6012,7,0.322394682831353,3.92100591687937,0.175857389632907
1803,3708,10,7.15739935563814,1.14599280820289,0.00132427355289156
1804,277,10,3.47586415377571,1.05440296608812,0.0424542377028162
1805,1432,9,0.335274080400462,0.575775320412249,0.0911893060328555
1806,1206,8,1.79250780785348,1.89369556753678,0.504254885666121
1807,841,9,6.20765808038835,3.43617235954894,0.0044464639213791
1808,555,9,3.6890749386421,2.2580654438411,0.86648798007217
1809,683,8,7.67137703746827,2.61795698685837,0.00125878439823192
1810,3438,8,0.51836080960346,1.48246614674733,1.31848869109036
1811,283,8,7.45548767270435,1.24415065634864,0.0454881393406833
1812,2621,7,3.72880734487815,1.44736566384152,0.0223552300010118
1813,377,7,8.7201577225581,0.0999710184457373,0.0010737823412026
1814,836,10,0.0214008793801525,1.08012622784914,0.00108008320604987
1815,204,6,7.60825412262174,2.14774602870514,0.108385042760484
1816,308,8,1.84774861797143,0.228643196892267,0.0285047180250765
1817,2055,8,5.81745953137694,1.72076455004101,0.00188845669857257
1818,1104,9,0.11752087658321,1.15262835550646,0.00120506376199674
1819,7033,7,0.234662375811088,1.15712143797241,0.00303297381893956
1820,6544,9,0.046419157992151,1.42702593015547,0.0369469757764449
1821,2550,7,2.06841216641432,1.44633895722996,0.00245988086339859
1822,116,8,3.13345916135022,1.04390188379186,0.0286359346286271
1823,1124,9,7.71113438367895,2.01511673267002,0.986474329037093
1824,172,6,0.17838195485657,2.10646394221923,0.0269161214682325
1825,164,7,1.25929192214169,1.60245945428909,0.0328131893071397
1826,926,7,5.57178073753509,1.4710130371715,0.85733515440933
1827,115,10,2.01954959868745,1.50179107231337,0.142357510330638
1828,8648,10,5.73637180843291,0.754702293103246,0.00247502313632102
1829,116,9,8.28352961703911,1.83376116381239,0.00571992934518403
1830,269,6,8.33638171598422,1.65958303533469,0.0178806247053375
1831,2552,6,0.404514206304461,3.07129838114024,0.00394133781426725
1832,8558,9,0.457206577495205,3.75396265373668,0.0136274466031253
1833,3728,8,4.57488875048324,1.23347859073419,0.00231518064054265
1834,443,9,4.79192050488256,1.27032087673557,0.27252672113258
1835,2861,6,1.19866556789342,0.425787083710192,0.187805773906751
1836,112,8,0.000335003402146542,1.7740464546933,0.0130603609473264
1837,1681,10,7.50212895401154,0.440912651322583,0.00328009013641988
1838,874,10,0.0114419097630898,2.40924553654655,1.65172207817988
1839,9275,8,5.28362733129384,0.597153136331343,0.215233826401751
1840,226,9,8.79976368556535,0.0729598259859942,0.819392744449241
1841,148,10,4.07130409892032,2.1426443463236,0.00153812002263313
1842,137,8,2.15466441103261,0.635408649852382,0.161921749534397
1843,137,8,2.7779572087651,1.16906133777413,0.00578653232906453
1844,3868,6,2.29566652879332,0.720105573661155,0.221711724788131
1845,607,9,8.43456364506734,1.19470230696914,0.721697801259225
1846,281,8,5.6936780802427,0.76382593678782,0.00136441086792965
1847,829,7,1.57052415089179,1.47232783147843,0.315286408636274
1848,522,7,0.173556256147295,2.79503129770922,0.00425282599960375
1849,156,10,0.157295963276628,1.19270864746646,1.6141873363282
1850,326,7,0.659258798876917,0.38147879352963,0.0413494644622862
1851,376,6,6.5083433041527,1.36874503139311,0.0194595557652794
1852,141,10,5.10578990507421,1.01231871663985,0.00125042849619656
1853,381,7,4.12206760023307,1.48415051596984,0.00104076573995286
1854,2200,7,0.182074498818223,0.785775666995092,0.00305766106805657
1855,7352,8,0.206387650238035,0.440059594944696,0.0485815117878001
1856,1517,9,0.727511116084847,0.565212669345244,0.00142865840990148
1857,2676,9,5.08017043100263,2.58050831198886,0.0351369647632883
1858,223,7,2.78915000100796,0.748121758600399,0.0191716652622989
1859,2882,9,0.214846253604161,0.0155734388955958,0.00097991003284387
1860,5103,6,8.63701413278288,1.43439756989601,0.0523426669311318
1861,4655,10,4.93757218069686,2.3763299530245,0.568072620795989
1862,8206,9,1.29310427724824,1.74217318679521,0.0321378586882682
1863,1230,6,1.5046257879783,1.00247803097354,0.0396435825223655
1864,9266,10,3.50030721046334,0.975024436653534,0.247947739453877
1865,4840,6,3.63521861207718,2.13551474474958,0.0353680663166674
