"param_index","alpha","lambda"
1726,0.815184899838641,0.827523938500842
1727,0.368318096967414,3.03223740090727
1728,0.439644126221538,76.2909595441297
1729,0.439058027463034,0.930646798353105
1730,0.601828285725787,0.00304501418677825
1731,0.403906936291605,0.605415911021923
1732,0.958318280987442,3.91072363417995
1733,0.970767963677645,310.310384101268
1734,0.914528023218736,0.00190036918018669
1735,0.0828737083356827,82.2479437891993
1736,0.476859610993415,0.00329135314039749
1737,0.339135265909135,0.0417916597720945
1738,0.673435813980177,123.489299817763
1739,0.636485945200548,331.800304802171
1740,0.859278114512563,0.00304536187812389
1741,0.948284424841404,2.22113847135744
1742,0.573967065894976,0.00176585597067243
1743,0.535269055515528,0.0363420120377065
1744,0.941694442881271,0.013223839649389
1745,0.892355152172968,2.54619607202635
1746,0.410306338686496,0.00242740405516062
1747,0.0500307474285364,0.420731269345981
1748,0.778269294649363,2.08789711197041
1749,0.925961389672011,1.74595439171988
1750,0.377477207919583,0.0332582158902429
1751,0.24492099462077,0.0096421758641071
1752,0.0876359085086733,23.5168277154366
1753,0.391108496813104,0.017017432611287
1754,0.182561425259337,3.31569320430943
1755,0.133624784648418,308.88361872211
1756,0.257462913403288,0.0172092974482394
1757,0.55324704782106,99.4805891631339
1758,0.148069276474416,0.070715727696216
1759,0.962896824115887,0.0133081110167006
1760,0.944522878853604,1.30034491710704
1761,0.992285794112831,0.0125228991667837
1762,0.706210570642725,0.0218770522294485
1763,0.140778355766088,568.776081384808
1764,0.00898262416012585,0.0142024800796902
1765,0.686495538568124,693.346859747816
1766,0.681218191748485,391.927704019868
1767,0.917510882485658,0.0202035795459492
1768,0.408421214204282,0.142105776767216
1769,0.422439390094951,0.00371639728710914
1770,0.537320081843063,162.709109573569
1771,0.413646463071927,964.052099461896
1772,0.0976446585264057,2.7175057701849
1773,0.380267640342936,3.52152084114985
1774,0.198000577511266,16.0737470935998
1775,0.725024226354435,2.79225884429698
1776,0.0110090409871191,0.00939187557113605
1777,0.918857760028914,1.52297907805309
1778,0.900228734128177,0.989024037344039
1779,0.754153864458203,337.646880016593
1780,0.951921815052629,0.517818090460661
1781,0.62558709224686,0.348588758481985
1782,0.655950521118939,0.00284160429292012
1783,0.381375617580488,376.218749269457
1784,0.0656056352891028,0.0749353839993265
1785,0.690880850423127,0.298046064433769
1786,0.127483867341653,0.23256684228916
1787,0.291318518575281,14.57512459177
1788,0.632220890838653,3.58968306984335
1789,0.390023997751996,0.00788711687670937
1790,0.0704256598837674,0.11253796866558
1791,0.863572930917144,2.55552913920943
1792,0.385190207045525,36.7274527062727
1793,0.670760133769363,208.10971343445
1794,0.0211963022593409,27.3618684127689
1795,0.595228760736063,0.406686361368928
1796,0.276241161162034,0.00129696840215027
1797,0.399126905016601,256.576006415142
1798,0.145815429510549,0.00552720365614873
1799,0.824081728467718,979.651636251461
1800,0.140409882646054,0.0023920397087856
1801,0.909047515131533,92.9050848692709
1802,0.899924811441451,0.135846308084885
1803,0.192349253920838,0.256422259209755
1804,0.53229026379995,648.847947039828
1805,0.522124740527943,1.70361257526143
1806,0.16033573099412,6.10173968101331
1807,0.519567017676309,0.0976244256875813
1808,0.224503509234637,0.0040677092142252
1809,0.281511990353465,835.465490789953
1810,0.503687579883263,10.4697681831939
1811,0.158960648812354,0.000997694639918009
1812,0.920630739303306,0.155797337792798
1813,0.499029459664598,1.56340510782535
1814,0.615344077115878,2.15315975929209
1815,0.743930876953527,1.83655112166131
1816,0.61681821080856,1.9934519112235
1817,0.930141045944765,3.22707504669755
1818,0.0803784660529345,0.00232891604549629
1819,0.0281211910769343,0.00223232079741847
1820,0.541528468718752,246.775684391279
1821,0.241202568868175,3.27562776803284
1822,0.64483752194792,90.4355252185219
1823,0.377736799186096,2.8061614076339
1824,0.0468536866828799,0.102043158850044
1825,0.0481404992751777,241.910827766666
1826,0.962842692388222,0.00253648860505125
1827,0.226466750493273,15.9320524775865
1828,0.0113935696426779,0.00208439581162177
1829,0.218475638190284,163.533452700733
1830,0.0559375686571002,87.9215842881787
1831,0.234972146805376,0.01018887213592
1832,0.402696270029992,79.8118409526699
1833,0.0143044360447675,0.503457403630484
1834,0.361763168359175,0.0321242098199581
1835,0.584499739808962,2.86895293247056
1836,0.605793738272041,12.7521289183444
1837,0.263718613190576,4.42430294875309
1838,0.67514867708087,10.9686494739197
1839,0.935806215973571,0.0287157430144743
1840,0.00359140639193356,533.18102982127
1841,0.786971174879,390.466826690135
1842,0.806933146901429,15.9027423916646
1843,0.0730383845511824,0.0414328546550905
1844,0.56699930364266,707.735154444245
1845,0.539190846029669,0.00204257110295151
1846,0.137675155187026,3.92919878587016
1847,0.276332648936659,8.73474920864217
1848,0.351843506796286,43.8134539260691
1849,0.812805236317217,30.6252804344853
1850,0.171541348099709,113.939124274612
1851,0.521162092685699,93.6335004669613
1852,0.764622842427343,0.64939985975681
1853,0.288755647372454,0.0105996151467345
1854,0.436778316041455,808.559230951813
1855,0.66945075779222,0.256870363194073
1856,0.0369237822014838,40.0361374541129
1857,0.560646349098533,0.00349701450138107
1858,0.932383237173781,240.206470817783
1859,0.434622491942719,64.7843023837795
1860,0.936232616892084,6.00745001615291
1861,0.978302628034726,6.58562549858627
1862,0.676762288669124,262.54313112426
1863,0.298268895363435,83.9573022280296
1864,0.208253394579515,0.985335708448579
1865,0.318896428914741,23.7514881176042
1866,0.854374968446791,49.1499005788876
1867,0.0610599068459123,0.042243495553037
1868,0.18204610561952,19.584208191336
1869,0.483836601022631,2.68661547016851
1870,0.338283574208617,227.533334643302
1871,0.813362698070705,0.00144309623186722
1872,0.870432480005547,11.95844563324
1873,0.019161278847605,14.4198023558094
1874,0.824748182203621,2.67734411157459
1875,0.401268495246768,102.114570375801
1876,0.672058288240805,0.0581600431953318
1877,0.118672215612605,0.0137133949243056
1878,0.476424339460209,0.0101802046917974
1879,0.925339963752776,0.00122481042725261
1880,0.574839341687039,0.00478678996788149
1881,0.912751579657197,0.00236821946728909
1882,0.755301924189553,69.0174763654118
1883,0.630999924149364,0.0061575695008115
1884,0.794420650461689,0.0034114202026934
1885,0.923546462319791,231.341936928195
1886,0.164468809729442,25.5793262469648
1887,0.192883944371715,1.01944351182346
1888,0.097642665496096,0.0451906474876062
1889,0.829109395388514,0.00435812197157937
1890,0.805863957852125,122.830552703982
1891,0.279269986320287,18.582006249637
1892,0.449029579060152,68.8331619528508
1893,0.625878707272932,0.0011941900360934
1894,0.370921416208148,0.0328610877054939
1895,0.38231894839555,0.258617706153733
1896,0.91448087641038,0.0968642766817679
1897,0.390297754667699,162.275487104318
1898,0.0702937594614923,0.0110456441289765
1899,0.707506610779092,0.156688183126441
1900,0.69299681391567,0.00143557930352962
1901,0.0961472901981324,271.077892275909
1902,0.0369032295420766,113.105096141303
1903,0.400940120918676,619.078637767198
1904,0.0115372252184898,4.99075247445675
1905,0.567891015904024,0.00525800871657663
1906,0.944949925877154,363.871419280379
1907,0.343302177265286,0.00549383374877818
1908,0.244498279877007,2.17586748535604
1909,0.5416769774165,0.0118807978030118
1910,0.117704377975315,870.548657852359
1911,0.374908455181867,16.336859874417
1912,0.327511116862297,0.033350723612128
1913,0.947205751203001,62.3910524858166
1914,0.91057491232641,0.175056285141108
1915,0.762444715481251,212.88018517171
1916,0.758074916200712,0.00648235209893729
1917,0.998490834375843,267.27512978989
1918,0.580401404760778,264.470474945588
1919,0.213284181430936,144.961906613185
1920,0.133551898412406,1.55612182410269
1921,0.792282316135243,92.206946551231
1922,0.981905837310478,416.441001716075
1923,0.982048792531714,2.45847849814123
1924,0.125443475088105,0.231691431640079
1925,0.618285143980756,0.0130904829906955
1926,0.858186804223806,203.656102047318
1927,0.139387535862625,0.0249883733136634
1928,0.366580521455035,473.27547392759
1929,0.157130227191374,8.96500555001689
1930,0.447839834261686,0.00891621667488884
1931,0.485874579288065,540.17644145792
1932,0.950203040381894,0.00840908884057473
1933,0.904753880109638,556.362618768449
1934,0.940164701780304,8.26448549464015
1935,0.773493236629292,0.00142071771614856
1936,0.0922109857201576,0.343318442524993
1937,0.0162434296216816,0.0160957206473604
1938,0.333509586984292,5.28151180448577
1939,0.241853092331439,347.626962507905
1940,0.792070718249306,2.90063807785216
1941,0.496387037681416,0.00715312799699292
1942,0.513879090314731,0.154074042299235
1943,0.0724018786568195,0.00204482214374989
1944,0.345139099750668,0.00484703848410732
1945,0.756324941292405,22.8429750491
1946,0.385119045618922,0.0100471633415239
1947,0.00692103989422321,575.623102426672
1948,0.718439230229706,0.00225788523854582
1949,0.556969332275912,708.924790591658
1950,0.0700826265383512,0.897374540314467
1951,0.347816531080753,16.661219942246
1952,0.413005554582924,22.2637301649169
1953,0.311655198922381,38.9267981331977
1954,0.737567968200892,192.476744233641
1955,0.388340283883736,18.9725624627991
1956,0.619424278149381,0.0291605115863173
1957,0.623541267821565,0.904815134710164
1958,0.802412331104279,35.5795188887302
1959,0.654067937284708,0.000981631775433173
1960,0.679453118005767,0.00312196454913756
1961,0.410754823358729,46.2588215046008
1962,0.663253142498434,0.057132399128688
1963,0.0271177776157856,0.121270084515154
1964,0.815928964642808,7.90273821325811
1965,0.0750427790917456,117.341850674793
1966,0.900965292239562,0.00254431665079857
1967,0.07082723476924,0.0386541810399938
1968,0.191123383352533,18.4609625732548
1969,0.776929248124361,0.00198228038473854
1970,0.203133503673598,0.102210583624897
1971,0.403764510527253,233.871848027119
1972,0.446180628146976,0.0230449892617475
1973,0.606295468751341,2.71186788170861
1974,0.57644574274309,0.0138008868790846
1975,0.0595067664980888,1020.64453485712
1976,0.182665084954351,1.0259730670678
1977,0.296121661784127,84.5182052583312
1978,0.376079086214304,6.68981857323853
1979,0.713095941813663,133.061274915157
1980,0.125148585997522,13.3810132085422
1981,0.42923343507573,46.8599781494539
1982,0.0303770385216922,0.00745799983150472
1983,0.454168669413775,0.0430605376560677
1984,0.794308127136901,0.036106990147484
1985,0.471276496304199,0.134961866473347
1986,0.236389610683545,0.0363629693471425
1987,0.88703501666896,137.927085705529
1988,0.125952785136178,25.9414102388952
1989,0.269311398966238,135.885924213158
1990,0.882458147127181,25.7430439998756
1991,0.750519821885973,21.125001048452
1992,0.0976929415483028,812.816284090422
1993,0.815567015903071,0.00921721932334145
1994,0.858393028844148,40.0463144695022
1995,0.117157299770042,540.962376814252
1996,0.137397162383422,0.0389601697335573
1997,0.548256997484714,0.00320991631362199
1998,0.059029650175944,0.023332990742214
1999,0.495523291174322,0.09797723970451
2000,0.00741752306930721,524.929612444842
